Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.80
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.77
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.83
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.83
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.77
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.83
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.80
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.82
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.82
Ballina,-28.75,153.52,2008,2008,18,female,1,1.02
Ballina,-28.75,153.52,2008,2008,18,female,1,1.02
Ballina,-28.75,153.52,2008,2008,18,female,1,1.03
Ballina,-28.75,153.52,2008,2008,18,female,1,1.07
Ballina,-28.75,153.52,2008,2008,18,female,1,1.07
Ballina,-28.75,153.52,2008,2008,18,female,1,1.08
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,25,female,1,1.00
Ballina,-28.75,153.52,2008,2008,25,female,1,1.00
Ballina,-28.75,153.52,2008,2008,25,female,1,1.02
Ballina,-28.75,153.52,2008,2008,25,female,1,1.03
Ballina,-28.75,153.52,2008,2008,25,female,1,1.03
Ballina,-28.75,153.52,2008,2008,25,female,1,1.03
Ballina,-28.75,153.52,2008,2008,25,female,1,1.03
Ballina,-28.75,153.52,2008,2008,25,female,1,1.05
Ballina,-28.75,153.52,2008,2008,25,female,1,1.07
Ballina,-28.75,153.52,2008,2008,25,female,1,1.08
Ballina,-28.75,153.52,2008,2008,29,female,1,0.93
Ballina,-28.75,153.52,2008,2008,29,female,1,0.98
Ballina,-28.75,153.52,2008,2008,29,female,1,0.98
Ballina,-28.75,153.52,2008,2008,29,female,1,0.95
Ballina,-28.75,153.52,2008,2008,29,female,1,0.97
Ballina,-28.75,153.52,2008,2008,29,female,1,0.90
Ballina,-28.75,153.52,2008,2008,29,female,1,0.97
Ballina,-28.75,153.52,2008,2008,29,female,1,0.97
Ballina,-28.75,153.52,2008,2008,29,female,1,0.98
Ballina,-28.75,153.52,2008,2008,29,female,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.87
Ballina,-28.75,153.52,2008,2008,18,male,1,0.87
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.95
Ballina,-28.75,153.52,2008,2008,18,male,1,0.97
Ballina,-28.75,153.52,2008,2008,18,male,1,0.97
Ballina,-28.75,153.52,2008,2008,18,male,1,0.98
Ballina,-28.75,153.52,2008,2008,25,male,1,0.83
Ballina,-28.75,153.52,2008,2008,25,male,1,0.87
Ballina,-28.75,153.52,2008,2008,25,male,1,0.90
Ballina,-28.75,153.52,2008,2008,25,male,1,0.90
Ballina,-28.75,153.52,2008,2008,25,male,1,0.90
Ballina,-28.75,153.52,2008,2008,25,male,1,0.90
Ballina,-28.75,153.52,2008,2008,25,male,1,0.90
Ballina,-28.75,153.52,2008,2008,25,male,1,0.92
Ballina,-28.75,153.52,2008,2008,25,male,1,0.92
Ballina,-28.75,153.52,2008,2008,25,male,1,0.95
Ballina,-28.75,153.52,2008,2008,29,male,1,0.87
Ballina,-28.75,153.52,2008,2008,29,male,1,0.85
Ballina,-28.75,153.52,2008,2008,29,male,1,0.80
Ballina,-28.75,153.52,2008,2008,29,male,1,0.85
Ballina,-28.75,153.52,2008,2008,29,male,1,0.83
Ballina,-28.75,153.52,2008,2008,29,male,1,0.87
Ballina,-28.75,153.52,2008,2008,29,male,1,0.87
Ballina,-28.75,153.52,2008,2008,29,male,1,0.83
Ballina,-28.75,153.52,2008,2008,29,male,1,0.87
Ballina,-28.75,153.52,2008,2008,29,male,1,0.85
Ballina,-28.75,153.52,2008,2008,18,female,2,1.00
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.08
Ballina,-28.75,153.52,2008,2008,18,female,2,1.10
Ballina,-28.75,153.52,2008,2008,18,female,2,1.10
Ballina,-28.75,153.52,2008,2008,18,female,2,1.10
Ballina,-28.75,153.52,2008,2008,18,female,2,1.10
Ballina,-28.75,153.52,2008,2008,25,female,2,1.00
Ballina,-28.75,153.52,2008,2008,25,female,2,1.03
Ballina,-28.75,153.52,2008,2008,25,female,2,1.03
Ballina,-28.75,153.52,2008,2008,25,female,2,1.05
Ballina,-28.75,153.52,2008,2008,25,female,2,1.07
Ballina,-28.75,153.52,2008,2008,25,female,2,1.07
Ballina,-28.75,153.52,2008,2008,25,female,2,1.07
Ballina,-28.75,153.52,2008,2008,25,female,2,1.07
Ballina,-28.75,153.52,2008,2008,25,female,2,1.07
Ballina,-28.75,153.52,2008,2008,25,female,2,1.08
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,29,female,2,1.00
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,29,female,2,0.93
Ballina,-28.75,153.52,2008,2008,29,female,2,0.95
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,29,female,2,1.00
Ballina,-28.75,153.52,2008,2008,29,female,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.92
Ballina,-28.75,153.52,2008,2008,18,male,2,0.93
Ballina,-28.75,153.52,2008,2008,18,male,2,0.93
Ballina,-28.75,153.52,2008,2008,18,male,2,0.93
Ballina,-28.75,153.52,2008,2008,18,male,2,0.95
Ballina,-28.75,153.52,2008,2008,18,male,2,0.95
Ballina,-28.75,153.52,2008,2008,18,male,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.98
Ballina,-28.75,153.52,2008,2008,18,male,2,1.00
Ballina,-28.75,153.52,2008,2008,18,male,2,1.00
Ballina,-28.75,153.52,2008,2008,25,male,2,0.90
Ballina,-28.75,153.52,2008,2008,25,male,2,0.90
Ballina,-28.75,153.52,2008,2008,25,male,2,0.90
Ballina,-28.75,153.52,2008,2008,25,male,2,0.90
Ballina,-28.75,153.52,2008,2008,25,male,2,0.90
Ballina,-28.75,153.52,2008,2008,25,male,2,0.93
Ballina,-28.75,153.52,2008,2008,25,male,2,0.93
Ballina,-28.75,153.52,2008,2008,25,male,2,0.93
Ballina,-28.75,153.52,2008,2008,25,male,2,0.95
Ballina,-28.75,153.52,2008,2008,25,male,2,0.97
Ballina,-28.75,153.52,2008,2008,29,male,2,0.85
Ballina,-28.75,153.52,2008,2008,29,male,2,0.82
Ballina,-28.75,153.52,2008,2008,29,male,2,0.85
Ballina,-28.75,153.52,2008,2008,29,male,2,0.83
Ballina,-28.75,153.52,2008,2008,29,male,2,0.85
Ballina,-28.75,153.52,2008,2008,29,male,2,0.85
Ballina,-28.75,153.52,2008,2008,29,male,2,0.78
Ballina,-28.75,153.52,2008,2008,29,male,2,0.82
Ballina,-28.75,153.52,2008,2008,29,male,2,0.80
Ballina,-28.75,153.52,2008,2008,29,male,2,0.80
Ballina,-28.75,153.52,2008,2008,18,female,3,1.03
Ballina,-28.75,153.52,2008,2008,18,female,3,1.03
Ballina,-28.75,153.52,2008,2008,18,female,3,1.03
Ballina,-28.75,153.52,2008,2008,18,female,3,1.05
Ballina,-28.75,153.52,2008,2008,18,female,3,1.05
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.08
Ballina,-28.75,153.52,2008,2008,18,female,3,1.12
Ballina,-28.75,153.52,2008,2008,25,female,3,1.03
Ballina,-28.75,153.52,2008,2008,25,female,3,1.03
Ballina,-28.75,153.52,2008,2008,25,female,3,1.03
Ballina,-28.75,153.52,2008,2008,25,female,3,1.03
Ballina,-28.75,153.52,2008,2008,25,female,3,1.07
Ballina,-28.75,153.52,2008,2008,25,female,3,1.07
Ballina,-28.75,153.52,2008,2008,25,female,3,1.07
Ballina,-28.75,153.52,2008,2008,25,female,3,1.07
Ballina,-28.75,153.52,2008,2008,25,female,3,1.07
Ballina,-28.75,153.52,2008,2008,29,female,3,0.97
Ballina,-28.75,153.52,2008,2008,29,female,3,0.93
Ballina,-28.75,153.52,2008,2008,29,female,3,0.98
Ballina,-28.75,153.52,2008,2008,29,female,3,0.98
Ballina,-28.75,153.52,2008,2008,29,female,3,0.93
Ballina,-28.75,153.52,2008,2008,29,female,3,0.83
Ballina,-28.75,153.52,2008,2008,29,female,3,0.93
Ballina,-28.75,153.52,2008,2008,29,female,3,0.92
Ballina,-28.75,153.52,2008,2008,29,female,3,0.97
Ballina,-28.75,153.52,2008,2008,29,female,3,0.95
Ballina,-28.75,153.52,2008,2008,18,male,3,0.87
Ballina,-28.75,153.52,2008,2008,18,male,3,0.88
Ballina,-28.75,153.52,2008,2008,18,male,3,0.90
Ballina,-28.75,153.52,2008,2008,18,male,3,0.92
Ballina,-28.75,153.52,2008,2008,18,male,3,0.92
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.95
Ballina,-28.75,153.52,2008,2008,18,male,3,0.95
Ballina,-28.75,153.52,2008,2008,18,male,3,0.97
Ballina,-28.75,153.52,2008,2008,18,male,3,0.97
Ballina,-28.75,153.52,2008,2008,18,male,3,0.97
Ballina,-28.75,153.52,2008,2008,25,male,3,0.90
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.93
Ballina,-28.75,153.52,2008,2008,25,male,3,0.95
Ballina,-28.75,153.52,2008,2008,25,male,3,0.97
Ballina,-28.75,153.52,2008,2008,25,male,3,1.00
Ballina,-28.75,153.52,2008,2008,29,male,3,0.90
Ballina,-28.75,153.52,2008,2008,29,male,3,0.80
Ballina,-28.75,153.52,2008,2008,29,male,3,0.83
Ballina,-28.75,153.52,2008,2008,29,male,3,0.83
Ballina,-28.75,153.52,2008,2008,29,male,3,0.83
Ballina,-28.75,153.52,2008,2008,29,male,3,0.80
Ballina,-28.75,153.52,2008,2008,29,male,3,0.83
Ballina,-28.75,153.52,2008,2008,29,male,3,0.83
Ballina,-28.75,153.52,2008,2008,29,male,3,0.82
Ballina,-28.75,153.52,2008,2008,29,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.02
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.05
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.88
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.72
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.82
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.78
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.83
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,1,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.05
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.02
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,1.05
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.88
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.88
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.85
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.82
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.82
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,2,0.78
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.02
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.02
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.88
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,female,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.92
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.87
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.88
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.83
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.77
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.83
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.80
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.83
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.82
Coffs_Harbour,-30.37,153.03,2008,2008,29,male,3,0.78
Gosford,-33.28,151.20,2008,2008,18,female,1,1.05
Gosford,-33.28,151.20,2008,2008,18,female,1,1.05
Gosford,-33.28,151.20,2008,2008,18,female,1,1.07
Gosford,-33.28,151.20,2008,2008,18,female,1,1.07
Gosford,-33.28,151.20,2008,2008,18,female,1,1.07
Gosford,-33.28,151.20,2008,2008,18,female,1,1.07
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.12
Gosford,-33.28,151.20,2008,2008,25,female,1,1.00
Gosford,-33.28,151.20,2008,2008,25,female,1,1.03
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.07
Gosford,-33.28,151.20,2008,2008,25,female,1,1.08
Gosford,-33.28,151.20,2008,2008,25,female,1,1.10
Gosford,-33.28,151.20,2008,2008,29,female,1,1.02
Gosford,-33.28,151.20,2008,2008,29,female,1,1.03
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,0.95
Gosford,-33.28,151.20,2008,2008,29,female,1,1.00
Gosford,-33.28,151.20,2008,2008,29,female,1,0.93
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,1.00
Gosford,-33.28,151.20,2008,2008,29,female,1,0.93
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,0.92
Gosford,-33.28,151.20,2008,2008,29,female,1,1.00
Gosford,-33.28,151.20,2008,2008,29,female,1,0.97
Gosford,-33.28,151.20,2008,2008,29,female,1,1.00
Gosford,-33.28,151.20,2008,2008,29,female,1,0.98
Gosford,-33.28,151.20,2008,2008,29,female,1,1.03
Gosford,-33.28,151.20,2008,2008,29,female,1,1.00
Gosford,-33.28,151.20,2008,2008,18,male,1,0.88
Gosford,-33.28,151.20,2008,2008,18,male,1,0.90
Gosford,-33.28,151.20,2008,2008,18,male,1,0.93
Gosford,-33.28,151.20,2008,2008,18,male,1,0.93
Gosford,-33.28,151.20,2008,2008,18,male,1,0.95
Gosford,-33.28,151.20,2008,2008,18,male,1,0.95
Gosford,-33.28,151.20,2008,2008,18,male,1,0.95
Gosford,-33.28,151.20,2008,2008,18,male,1,0.95
Gosford,-33.28,151.20,2008,2008,18,male,1,0.97
Gosford,-33.28,151.20,2008,2008,18,male,1,1.00
Gosford,-33.28,151.20,2008,2008,25,male,1,0.87
Gosford,-33.28,151.20,2008,2008,25,male,1,0.88
Gosford,-33.28,151.20,2008,2008,25,male,1,0.90
Gosford,-33.28,151.20,2008,2008,25,male,1,0.90
Gosford,-33.28,151.20,2008,2008,25,male,1,0.90
Gosford,-33.28,151.20,2008,2008,25,male,1,0.90
Gosford,-33.28,151.20,2008,2008,25,male,1,0.93
Gosford,-33.28,151.20,2008,2008,25,male,1,0.93
Gosford,-33.28,151.20,2008,2008,25,male,1,0.93
Gosford,-33.28,151.20,2008,2008,25,male,1,0.93
Gosford,-33.28,151.20,2008,2008,29,male,1,0.82
Gosford,-33.28,151.20,2008,2008,29,male,1,0.82
Gosford,-33.28,151.20,2008,2008,29,male,1,0.87
Gosford,-33.28,151.20,2008,2008,29,male,1,0.80
Gosford,-33.28,151.20,2008,2008,29,male,1,0.90
Gosford,-33.28,151.20,2008,2008,29,male,1,0.83
Gosford,-33.28,151.20,2008,2008,29,male,1,0.77
Gosford,-33.28,151.20,2008,2008,29,male,1,0.87
Gosford,-33.28,151.20,2008,2008,29,male,1,0.83
