Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_thorax_ratio
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.10
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.10
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.13
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.09
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.20
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.15
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.18
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.19
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.10
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.07
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.14
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.18
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.16
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.02
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.06
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.05
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.01
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.01
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.99
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.16
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.16
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,2.12
Bega,-36.67,149.83,2008,2008,18,female,1,2.41
Bega,-36.67,149.83,2008,2008,18,female,1,2.31
Bega,-36.67,149.83,2008,2008,18,female,1,2.28
Bega,-36.67,149.83,2008,2008,18,female,1,2.37
Bega,-36.67,149.83,2008,2008,18,female,1,2.30
Bega,-36.67,149.83,2008,2008,18,female,1,2.33
Bega,-36.67,149.83,2008,2008,18,female,1,2.38
Bega,-36.67,149.83,2008,2008,18,female,1,2.24
Bega,-36.67,149.83,2008,2008,18,female,1,2.38
Bega,-36.67,149.83,2008,2008,18,female,1,2.31
Bega,-36.67,149.83,2008,2008,18,female,2,2.27
Bega,-36.67,149.83,2008,2008,18,female,2,2.27
Bega,-36.67,149.83,2008,2008,18,female,2,2.34
Bega,-36.67,149.83,2008,2008,18,female,2,2.39
Bega,-36.67,149.83,2008,2008,18,female,2,2.27
Bega,-36.67,149.83,2008,2008,18,female,2,2.34
Bega,-36.67,149.83,2008,2008,18,female,2,2.45
Bega,-36.67,149.83,2008,2008,18,female,2,2.27
Bega,-36.67,149.83,2008,2008,18,female,2,2.31
Bega,-36.67,149.83,2008,2008,18,female,2,2.34
Bega,-36.67,149.83,2008,2008,18,female,3,2.39
Bega,-36.67,149.83,2008,2008,18,female,3,2.36
Bega,-36.67,149.83,2008,2008,18,female,3,2.38
Bega,-36.67,149.83,2008,2008,18,female,3,2.36
Bega,-36.67,149.83,2008,2008,18,female,3,2.46
Bega,-36.67,149.83,2008,2008,18,female,3,2.39
Bega,-36.67,149.83,2008,2008,18,female,3,2.31
Bega,-36.67,149.83,2008,2008,18,female,3,2.23
Bega,-36.67,149.83,2008,2008,18,female,3,2.33
Bega,-36.67,149.83,2008,2008,18,female,3,2.41
Bega,-36.67,149.83,2008,2008,18,male,1,2.37
Bega,-36.67,149.83,2008,2008,18,male,1,2.28
Bega,-36.67,149.83,2008,2008,18,male,1,2.35
Bega,-36.67,149.83,2008,2008,18,male,1,2.38
Bega,-36.67,149.83,2008,2008,18,male,1,2.33
Bega,-36.67,149.83,2008,2008,18,male,1,2.26
Bega,-36.67,149.83,2008,2008,18,male,1,2.29
Bega,-36.67,149.83,2008,2008,18,male,1,2.38
Bega,-36.67,149.83,2008,2008,18,male,1,2.39
Bega,-36.67,149.83,2008,2008,18,male,2,2.44
Bega,-36.67,149.83,2008,2008,18,male,2,2.41
Bega,-36.67,149.83,2008,2008,18,male,2,2.34
Bega,-36.67,149.83,2008,2008,18,male,2,2.36
Bega,-36.67,149.83,2008,2008,18,male,2,2.31
Bega,-36.67,149.83,2008,2008,18,male,2,2.33
Bega,-36.67,149.83,2008,2008,18,male,2,2.39
Bega,-36.67,149.83,2008,2008,18,male,2,2.34
Bega,-36.67,149.83,2008,2008,18,male,2,2.40
Bega,-36.67,149.83,2008,2008,18,male,2,2.35
Bega,-36.67,149.83,2008,2008,18,male,3,2.40
Bega,-36.67,149.83,2008,2008,18,male,3,2.37
Bega,-36.67,149.83,2008,2008,18,male,3,2.42
Bega,-36.67,149.83,2008,2008,18,male,3,2.45
Bega,-36.67,149.83,2008,2008,18,male,3,2.36
Bega,-36.67,149.83,2008,2008,18,male,3,2.27
Bega,-36.67,149.83,2008,2008,18,male,3,2.41
Bega,-36.67,149.83,2008,2008,18,male,3,2.38
Bega,-36.67,149.83,2008,2008,18,male,3,2.42
Bega,-36.67,149.83,2008,2008,25,female,1,2.12
Bega,-36.67,149.83,2008,2008,25,female,1,2.15
Bega,-36.67,149.83,2008,2008,25,female,1,2.08
Bega,-36.67,149.83,2008,2008,25,female,1,2.13
Bega,-36.67,149.83,2008,2008,25,female,1,2.14
Bega,-36.67,149.83,2008,2008,25,female,1,2.02
Bega,-36.67,149.83,2008,2008,25,female,1,2.13
Bega,-36.67,149.83,2008,2008,25,female,1,2.22
Bega,-36.67,149.83,2008,2008,25,female,2,2.19
Bega,-36.67,149.83,2008,2008,25,female,2,2.19
Bega,-36.67,149.83,2008,2008,25,female,2,2.24
Bega,-36.67,149.83,2008,2008,25,female,2,2.13
Bega,-36.67,149.83,2008,2008,25,female,2,2.23
Bega,-36.67,149.83,2008,2008,25,female,2,2.20
Bega,-36.67,149.83,2008,2008,25,female,2,2.16
Bega,-36.67,149.83,2008,2008,25,female,2,2.17
Bega,-36.67,149.83,2008,2008,25,female,2,2.10
Bega,-36.67,149.83,2008,2008,25,female,3,2.06
Bega,-36.67,149.83,2008,2008,25,female,3,2.05
Bega,-36.67,149.83,2008,2008,25,female,3,2.14
Bega,-36.67,149.83,2008,2008,25,female,3,2.09
Bega,-36.67,149.83,2008,2008,25,female,3,2.13
Bega,-36.67,149.83,2008,2008,25,female,3,2.10
Bega,-36.67,149.83,2008,2008,25,female,3,2.13
Bega,-36.67,149.83,2008,2008,25,female,3,2.21
Bega,-36.67,149.83,2008,2008,25,female,3,2.14
Bega,-36.67,149.83,2008,2008,25,female,3,2.05
Bega,-36.67,149.83,2008,2008,25,male,1,2.17
Bega,-36.67,149.83,2008,2008,25,male,1,2.15
Bega,-36.67,149.83,2008,2008,25,male,1,2.07
Bega,-36.67,149.83,2008,2008,25,male,1,2.07
Bega,-36.67,149.83,2008,2008,25,male,1,2.16
Bega,-36.67,149.83,2008,2008,25,male,1,2.16
Bega,-36.67,149.83,2008,2008,25,male,1,2.14
Bega,-36.67,149.83,2008,2008,25,male,1,2.13
Bega,-36.67,149.83,2008,2008,25,male,1,2.11
Bega,-36.67,149.83,2008,2008,25,male,1,1.89
Bega,-36.67,149.83,2008,2008,25,male,2,2.13
Bega,-36.67,149.83,2008,2008,25,male,2,2.10
Bega,-36.67,149.83,2008,2008,25,male,2,2.19
Bega,-36.67,149.83,2008,2008,25,male,2,2.11
Bega,-36.67,149.83,2008,2008,25,male,2,2.15
Bega,-36.67,149.83,2008,2008,25,male,2,2.19
Bega,-36.67,149.83,2008,2008,25,male,2,2.25
Bega,-36.67,149.83,2008,2008,25,male,3,2.13
Bega,-36.67,149.83,2008,2008,25,male,3,2.24
Bega,-36.67,149.83,2008,2008,25,male,3,2.11
Bega,-36.67,149.83,2008,2008,25,male,3,2.13
Bega,-36.67,149.83,2008,2008,25,male,3,2.06
Bega,-36.67,149.83,2008,2008,25,male,3,2.01
Bega,-36.67,149.83,2008,2008,25,male,3,2.15
Bega,-36.67,149.83,2008,2008,25,male,3,2.08
Bega,-36.67,149.83,2008,2008,25,male,3,2.11
Bega,-36.67,149.83,2008,2008,25,male,3,2.06
Bega,-36.67,149.83,2008,2008,29,female,1,2.12
Bega,-36.67,149.83,2008,2008,29,female,1,2.14
Bega,-36.67,149.83,2008,2008,29,female,1,2.02
Bega,-36.67,149.83,2008,2008,29,female,1,2.13
Bega,-36.67,149.83,2008,2008,29,female,1,2.05
Bega,-36.67,149.83,2008,2008,29,female,1,2.12
Bega,-36.67,149.83,2008,2008,29,female,1,2.02
Bega,-36.67,149.83,2008,2008,29,female,1,2.06
Bega,-36.67,149.83,2008,2008,29,female,1,2.08
Bega,-36.67,149.83,2008,2008,29,female,1,2.11
Bega,-36.67,149.83,2008,2008,29,female,2,2.03
Bega,-36.67,149.83,2008,2008,29,female,2,2.20
Bega,-36.67,149.83,2008,2008,29,female,2,2.13
Bega,-36.67,149.83,2008,2008,29,female,2,2.05
Bega,-36.67,149.83,2008,2008,29,female,2,2.15
Bega,-36.67,149.83,2008,2008,29,female,2,2.07
Bega,-36.67,149.83,2008,2008,29,female,2,2.04
Bega,-36.67,149.83,2008,2008,29,female,2,2.06
Bega,-36.67,149.83,2008,2008,29,female,2,2.16
Bega,-36.67,149.83,2008,2008,29,female,3,2.09
Bega,-36.67,149.83,2008,2008,29,female,3,2.17
Bega,-36.67,149.83,2008,2008,29,female,3,2.07
Bega,-36.67,149.83,2008,2008,29,female,3,2.19
Bega,-36.67,149.83,2008,2008,29,female,3,2.00
Bega,-36.67,149.83,2008,2008,29,female,3,2.08
Bega,-36.67,149.83,2008,2008,29,female,3,2.05
Bega,-36.67,149.83,2008,2008,29,female,3,2.11
Bega,-36.67,149.83,2008,2008,29,female,3,2.13
Bega,-36.67,149.83,2008,2008,29,female,3,2.11
Bega,-36.67,149.83,2008,2008,29,male,1,2.18
Bega,-36.67,149.83,2008,2008,29,male,1,2.18
Bega,-36.67,149.83,2008,2008,29,male,1,2.09
Bega,-36.67,149.83,2008,2008,29,male,1,2.13
Bega,-36.67,149.83,2008,2008,29,male,1,2.18
Bega,-36.67,149.83,2008,2008,29,male,1,2.06
Bega,-36.67,149.83,2008,2008,29,male,1,2.08
Bega,-36.67,149.83,2008,2008,29,male,1,2.04
Bega,-36.67,149.83,2008,2008,29,male,1,2.10
Bega,-36.67,149.83,2008,2008,29,male,1,2.02
Bega,-36.67,149.83,2008,2008,29,male,2,2.16
Bega,-36.67,149.83,2008,2008,29,male,2,2.12
Bega,-36.67,149.83,2008,2008,29,male,2,2.15
Bega,-36.67,149.83,2008,2008,29,male,2,2.18
Bega,-36.67,149.83,2008,2008,29,male,2,2.17
Bega,-36.67,149.83,2008,2008,29,male,2,2.09
Bega,-36.67,149.83,2008,2008,29,male,2,2.06
Bega,-36.67,149.83,2008,2008,29,male,2,2.09
Bega,-36.67,149.83,2008,2008,29,male,2,2.04
Bega,-36.67,149.83,2008,2008,29,male,2,2.17
Bega,-36.67,149.83,2008,2008,29,male,3,2.13
Bega,-36.67,149.83,2008,2008,29,male,3,2.13
Bega,-36.67,149.83,2008,2008,29,male,3,2.16
Bega,-36.67,149.83,2008,2008,29,male,3,2.06
Bega,-36.67,149.83,2008,2008,29,male,3,2.02
Bega,-36.67,149.83,2008,2008,29,male,3,2.11
Bega,-36.67,149.83,2008,2008,29,male,3,2.20
Bega,-36.67,149.83,2008,2008,29,male,3,2.15
Bega,-36.67,149.83,2008,2008,29,male,3,1.99
Bega,-36.67,149.83,2008,2008,29,male,3,2.09
Wandin,-37.77,145.42,2008,2008,18,female,1,2.35
Wandin,-37.77,145.42,2008,2008,18,female,1,2.36
Wandin,-37.77,145.42,2008,2008,18,female,1,2.30
Wandin,-37.77,145.42,2008,2008,18,female,1,2.37
Wandin,-37.77,145.42,2008,2008,18,female,1,2.21
Wandin,-37.77,145.42,2008,2008,18,female,1,2.34
Wandin,-37.77,145.42,2008,2008,18,female,1,2.31
Wandin,-37.77,145.42,2008,2008,18,female,1,2.29
Wandin,-37.77,145.42,2008,2008,18,female,1,2.32
Wandin,-37.77,145.42,2008,2008,18,female,1,2.28
Wandin,-37.77,145.42,2008,2008,18,female,2,2.44
Wandin,-37.77,145.42,2008,2008,18,female,2,2.38
Wandin,-37.77,145.42,2008,2008,18,female,2,2.40
Wandin,-37.77,145.42,2008,2008,18,female,2,2.37
Wandin,-37.77,145.42,2008,2008,18,female,2,2.35
Wandin,-37.77,145.42,2008,2008,18,female,2,2.49
Wandin,-37.77,145.42,2008,2008,18,female,2,2.29
Wandin,-37.77,145.42,2008,2008,18,female,2,2.43
Wandin,-37.77,145.42,2008,2008,18,female,2,2.35
Wandin,-37.77,145.42,2008,2008,18,female,2,2.34
Wandin,-37.77,145.42,2008,2008,18,female,3,2.34
Wandin,-37.77,145.42,2008,2008,18,female,3,2.33
Wandin,-37.77,145.42,2008,2008,18,female,3,2.34
Wandin,-37.77,145.42,2008,2008,18,female,3,2.30
Wandin,-37.77,145.42,2008,2008,18,female,3,2.39
Wandin,-37.77,145.42,2008,2008,18,female,3,2.28
Wandin,-37.77,145.42,2008,2008,18,female,3,2.44
Wandin,-37.77,145.42,2008,2008,18,female,3,2.34
Wandin,-37.77,145.42,2008,2008,18,female,3,2.22
Wandin,-37.77,145.42,2008,2008,18,female,3,2.22
Wandin,-37.77,145.42,2008,2008,18,male,1,2.25
Wandin,-37.77,145.42,2008,2008,18,male,1,2.42
Wandin,-37.77,145.42,2008,2008,18,male,1,2.37
Wandin,-37.77,145.42,2008,2008,18,male,1,2.29
Wandin,-37.77,145.42,2008,2008,18,male,1,2.31
Wandin,-37.77,145.42,2008,2008,18,male,1,2.40
Wandin,-37.77,145.42,2008,2008,18,male,1,2.35
Wandin,-37.77,145.42,2008,2008,18,male,1,2.39
Wandin,-37.77,145.42,2008,2008,18,male,1,2.43
Wandin,-37.77,145.42,2008,2008,18,male,1,2.39
Wandin,-37.77,145.42,2008,2008,18,male,2,2.42
Wandin,-37.77,145.42,2008,2008,18,male,2,2.29
Wandin,-37.77,145.42,2008,2008,18,male,2,2.36
Wandin,-37.77,145.42,2008,2008,18,male,2,2.43
Wandin,-37.77,145.42,2008,2008,18,male,2,2.35
Wandin,-37.77,145.42,2008,2008,18,male,2,2.23
Wandin,-37.77,145.42,2008,2008,18,male,2,2.40
Wandin,-37.77,145.42,2008,2008,18,male,2,2.47
Wandin,-37.77,145.42,2008,2008,18,male,2,2.41
Wandin,-37.77,145.42,2008,2008,18,male,2,2.42
Wandin,-37.77,145.42,2008,2008,18,male,3,2.35
Wandin,-37.77,145.42,2008,2008,18,male,3,2.25
Wandin,-37.77,145.42,2008,2008,18,male,3,2.34
Wandin,-37.77,145.42,2008,2008,18,male,3,2.35
Wandin,-37.77,145.42,2008,2008,18,male,3,2.27
Wandin,-37.77,145.42,2008,2008,18,male,3,2.43
Wandin,-37.77,145.42,2008,2008,18,male,3,2.37
Wandin,-37.77,145.42,2008,2008,18,male,3,2.39
Wandin,-37.77,145.42,2008,2008,25,female,1,2.12
Wandin,-37.77,145.42,2008,2008,25,female,1,2.15
Wandin,-37.77,145.42,2008,2008,25,female,1,2.11
Wandin,-37.77,145.42,2008,2008,25,female,1,2.14
Wandin,-37.77,145.42,2008,2008,25,female,1,2.13
Wandin,-37.77,145.42,2008,2008,25,female,1,2.18
Wandin,-37.77,145.42,2008,2008,25,female,1,2.12
Wandin,-37.77,145.42,2008,2008,25,female,1,2.07
Wandin,-37.77,145.42,2008,2008,25,female,1,2.08
Wandin,-37.77,145.42,2008,2008,25,female,2,2.06
Wandin,-37.77,145.42,2008,2008,25,female,2,2.05
Wandin,-37.77,145.42,2008,2008,25,female,2,2.09
Wandin,-37.77,145.42,2008,2008,25,female,2,2.05
Wandin,-37.77,145.42,2008,2008,25,female,2,2.08
Wandin,-37.77,145.42,2008,2008,25,female,2,2.03
Wandin,-37.77,145.42,2008,2008,25,female,2,2.08
Wandin,-37.77,145.42,2008,2008,25,female,2,2.11
Wandin,-37.77,145.42,2008,2008,25,female,2,2.05
Wandin,-37.77,145.42,2008,2008,25,female,3,2.22
Wandin,-37.77,145.42,2008,2008,25,female,3,2.02
Wandin,-37.77,145.42,2008,2008,25,female,3,2.18
Wandin,-37.77,145.42,2008,2008,25,female,3,2.20
Wandin,-37.77,145.42,2008,2008,25,female,3,2.06
Wandin,-37.77,145.42,2008,2008,25,female,3,2.14
Wandin,-37.77,145.42,2008,2008,25,female,3,2.11
Wandin,-37.77,145.42,2008,2008,25,female,3,2.06
Wandin,-37.77,145.42,2008,2008,25,female,3,2.23
Wandin,-37.77,145.42,2008,2008,25,male,1,2.11
Wandin,-37.77,145.42,2008,2008,25,male,1,2.08
Wandin,-37.77,145.42,2008,2008,25,male,1,2.11
Wandin,-37.77,145.42,2008,2008,25,male,1,2.04
Wandin,-37.77,145.42,2008,2008,25,male,1,2.10
Wandin,-37.77,145.42,2008,2008,25,male,1,2.07
Wandin,-37.77,145.42,2008,2008,25,male,1,2.12
Wandin,-37.77,145.42,2008,2008,25,male,1,2.11
Wandin,-37.77,145.42,2008,2008,25,male,1,2.15
Wandin,-37.77,145.42,2008,2008,25,male,2,1.97
Wandin,-37.77,145.42,2008,2008,25,male,2,2.00
Wandin,-37.77,145.42,2008,2008,25,male,2,2.14
Wandin,-37.77,145.42,2008,2008,25,male,2,2.06
Wandin,-37.77,145.42,2008,2008,25,male,2,2.14
Wandin,-37.77,145.42,2008,2008,25,male,2,1.99
Wandin,-37.77,145.42,2008,2008,25,male,2,2.14
Wandin,-37.77,145.42,2008,2008,25,male,2,2.07
Wandin,-37.77,145.42,2008,2008,25,male,2,2.03
Wandin,-37.77,145.42,2008,2008,25,male,3,2.16
Wandin,-37.77,145.42,2008,2008,25,male,3,2.09
Wandin,-37.77,145.42,2008,2008,25,male,3,2.14
Wandin,-37.77,145.42,2008,2008,25,male,3,2.06
Wandin,-37.77,145.42,2008,2008,25,male,3,2.18
Wandin,-37.77,145.42,2008,2008,25,male,3,2.12
Wandin,-37.77,145.42,2008,2008,25,male,3,2.15
Wandin,-37.77,145.42,2008,2008,25,male,3,2.04
Wandin,-37.77,145.42,2008,2008,25,male,3,2.09
Wandin,-37.77,145.42,2008,2008,25,male,3,2.05
Wandin,-37.77,145.42,2008,2008,29,female,1,2.08
Wandin,-37.77,145.42,2008,2008,29,female,1,2.11
Wandin,-37.77,145.42,2008,2008,29,female,1,2.17
Wandin,-37.77,145.42,2008,2008,29,female,1,2.10
Wandin,-37.77,145.42,2008,2008,29,female,1,2.20
Wandin,-37.77,145.42,2008,2008,29,female,1,2.11
Wandin,-37.77,145.42,2008,2008,29,female,1,2.14
Wandin,-37.77,145.42,2008,2008,29,female,1,2.09
Wandin,-37.77,145.42,2008,2008,29,female,1,2.09
Wandin,-37.77,145.42,2008,2008,29,female,1,2.16
Wandin,-37.77,145.42,2008,2008,29,female,2,2.23
Wandin,-37.77,145.42,2008,2008,29,female,2,2.05
Wandin,-37.77,145.42,2008,2008,29,female,2,2.05
Wandin,-37.77,145.42,2008,2008,29,female,2,2.05
Wandin,-37.77,145.42,2008,2008,29,female,2,2.07
Wandin,-37.77,145.42,2008,2008,29,female,2,2.09
Wandin,-37.77,145.42,2008,2008,29,female,2,2.00
Wandin,-37.77,145.42,2008,2008,29,female,2,2.17
Wandin,-37.77,145.42,2008,2008,29,female,2,2.04
Wandin,-37.77,145.42,2008,2008,29,female,2,2.08
Wandin,-37.77,145.42,2008,2008,29,female,3,2.07
Wandin,-37.77,145.42,2008,2008,29,female,3,2.12
Wandin,-37.77,145.42,2008,2008,29,female,3,2.02
Wandin,-37.77,145.42,2008,2008,29,female,3,2.02
Wandin,-37.77,145.42,2008,2008,29,female,3,2.03
Wandin,-37.77,145.42,2008,2008,29,female,3,2.03
Wandin,-37.77,145.42,2008,2008,29,female,3,2.10
Wandin,-37.77,145.42,2008,2008,29,female,3,2.06
Wandin,-37.77,145.42,2008,2008,29,female,3,2.12
Wandin,-37.77,145.42,2008,2008,29,female,3,2.05
Wandin,-37.77,145.42,2008,2008,29,male,1,2.14
Wandin,-37.77,145.42,2008,2008,29,male,1,2.09
Wandin,-37.77,145.42,2008,2008,29,male,1,2.07
Wandin,-37.77,145.42,2008,2008,29,male,1,2.07
Wandin,-37.77,145.42,2008,2008,29,male,1,1.99
Wandin,-37.77,145.42,2008,2008,29,male,1,2.06
Wandin,-37.77,145.42,2008,2008,29,male,1,2.15
Wandin,-37.77,145.42,2008,2008,29,male,1,2.04
Wandin,-37.77,145.42,2008,2008,29,male,1,1.99
Wandin,-37.77,145.42,2008,2008,29,male,1,2.10
Wandin,-37.77,145.42,2008,2008,29,male,2,2.00
Wandin,-37.77,145.42,2008,2008,29,male,2,2.07
Wandin,-37.77,145.42,2008,2008,29,male,2,2.10
Wandin,-37.77,145.42,2008,2008,29,male,2,2.02
Wandin,-37.77,145.42,2008,2008,29,male,2,2.03
Wandin,-37.77,145.42,2008,2008,29,male,2,2.04
Wandin,-37.77,145.42,2008,2008,29,male,2,2.03
Wandin,-37.77,145.42,2008,2008,29,male,2,2.05
Wandin,-37.77,145.42,2008,2008,29,male,2,2.03
Wandin,-37.77,145.42,2008,2008,29,male,2,2.01
Wandin,-37.77,145.42,2008,2008,29,male,3,2.02
Wandin,-37.77,145.42,2008,2008,29,male,3,2.00
Wandin,-37.77,145.42,2008,2008,29,male,3,2.13
Wandin,-37.77,145.42,2008,2008,29,male,3,2.03
Wandin,-37.77,145.42,2008,2008,29,male,3,2.03
Wandin,-37.77,145.42,2008,2008,29,male,3,2.06
Wandin,-37.77,145.42,2008,2008,29,male,3,2.19
Wandin,-37.77,145.42,2008,2008,29,male,3,2.18
Wandin,-37.77,145.42,2008,2008,29,male,3,2.12
Wandin,-37.77,145.42,2008,2008,29,male,3,2.12
Metung,-37.88,147.85,2008,2008,18,female,1,2.28
Metung,-37.88,147.85,2008,2008,18,female,1,2.29
Metung,-37.88,147.85,2008,2008,18,female,1,2.26
Metung,-37.88,147.85,2008,2008,18,female,1,2.21
Metung,-37.88,147.85,2008,2008,18,female,1,2.28
Metung,-37.88,147.85,2008,2008,18,female,1,2.35
Metung,-37.88,147.85,2008,2008,18,female,1,2.33
Metung,-37.88,147.85,2008,2008,18,female,1,2.29
Metung,-37.88,147.85,2008,2008,18,female,1,2.40
Metung,-37.88,147.85,2008,2008,18,female,1,2.23
Metung,-37.88,147.85,2008,2008,18,female,3,2.28
Metung,-37.88,147.85,2008,2008,18,female,3,2.26
Metung,-37.88,147.85,2008,2008,18,female,3,2.33
Metung,-37.88,147.85,2008,2008,18,female,3,2.29
Metung,-37.88,147.85,2008,2008,18,female,3,2.31
Metung,-37.88,147.85,2008,2008,18,female,3,2.32
Metung,-37.88,147.85,2008,2008,18,female,3,2.36
Metung,-37.88,147.85,2008,2008,18,female,3,2.34
Metung,-37.88,147.85,2008,2008,18,female,3,2.37
Metung,-37.88,147.85,2008,2008,18,female,3,2.28
Metung,-37.88,147.85,2008,2008,18,male,1,2.19
Metung,-37.88,147.85,2008,2008,18,male,1,2.27
Metung,-37.88,147.85,2008,2008,18,male,1,2.39
Metung,-37.88,147.85,2008,2008,18,male,1,2.30
Metung,-37.88,147.85,2008,2008,18,male,1,2.30
Metung,-37.88,147.85,2008,2008,18,male,1,2.38
Metung,-37.88,147.85,2008,2008,18,male,1,2.31
Metung,-37.88,147.85,2008,2008,18,male,1,2.37
Metung,-37.88,147.85,2008,2008,18,male,1,2.29
Metung,-37.88,147.85,2008,2008,18,male,1,2.25
Metung,-37.88,147.85,2008,2008,18,male,3,2.37
Metung,-37.88,147.85,2008,2008,18,male,3,2.13
Metung,-37.88,147.85,2008,2008,18,male,3,2.34
Metung,-37.88,147.85,2008,2008,18,male,3,2.37
Metung,-37.88,147.85,2008,2008,18,male,3,2.34
Metung,-37.88,147.85,2008,2008,18,male,3,2.29
Metung,-37.88,147.85,2008,2008,18,male,3,2.20
Metung,-37.88,147.85,2008,2008,18,male,3,2.27
Metung,-37.88,147.85,2008,2008,18,male,3,2.32
Metung,-37.88,147.85,2008,2008,18,male,3,2.26
Metung,-37.88,147.85,2008,2008,25,female,1,2.24
Metung,-37.88,147.85,2008,2008,25,female,1,2.14
Metung,-37.88,147.85,2008,2008,25,female,1,2.08
Metung,-37.88,147.85,2008,2008,25,female,1,2.14
Metung,-37.88,147.85,2008,2008,25,female,1,2.13
Metung,-37.88,147.85,2008,2008,25,female,1,2.12
Metung,-37.88,147.85,2008,2008,25,female,1,2.06
Metung,-37.88,147.85,2008,2008,25,female,1,2.03
Metung,-37.88,147.85,2008,2008,25,female,1,2.09
Metung,-37.88,147.85,2008,2008,25,female,2,2.11
Metung,-37.88,147.85,2008,2008,25,female,2,2.15
Metung,-37.88,147.85,2008,2008,25,female,2,2.11
Metung,-37.88,147.85,2008,2008,25,female,2,2.17
Metung,-37.88,147.85,2008,2008,25,female,2,2.06
Metung,-37.88,147.85,2008,2008,25,female,2,2.04
Metung,-37.88,147.85,2008,2008,25,female,2,2.13
Metung,-37.88,147.85,2008,2008,25,female,2,2.09
Metung,-37.88,147.85,2008,2008,25,female,2,2.11
Metung,-37.88,147.85,2008,2008,25,female,3,2.09
Metung,-37.88,147.85,2008,2008,25,female,3,2.07
Metung,-37.88,147.85,2008,2008,25,female,3,2.14
Metung,-37.88,147.85,2008,2008,25,female,3,2.19
Metung,-37.88,147.85,2008,2008,25,female,3,2.07
Metung,-37.88,147.85,2008,2008,25,female,3,2.20
Metung,-37.88,147.85,2008,2008,25,female,3,2.20
Metung,-37.88,147.85,2008,2008,25,male,1,2.19
Metung,-37.88,147.85,2008,2008,25,male,1,2.16
Metung,-37.88,147.85,2008,2008,25,male,1,2.19
Metung,-37.88,147.85,2008,2008,25,male,1,2.13
Metung,-37.88,147.85,2008,2008,25,male,1,2.08
Metung,-37.88,147.85,2008,2008,25,male,1,2.17
Metung,-37.88,147.85,2008,2008,25,male,1,2.18
Metung,-37.88,147.85,2008,2008,25,male,1,2.29
Metung,-37.88,147.85,2008,2008,25,male,1,2.22
Metung,-37.88,147.85,2008,2008,25,male,3,2.12
Metung,-37.88,147.85,2008,2008,25,male,3,2.10
Metung,-37.88,147.85,2008,2008,25,male,3,2.10
Metung,-37.88,147.85,2008,2008,25,male,3,2.13
Metung,-37.88,147.85,2008,2008,25,male,3,2.11
Metung,-37.88,147.85,2008,2008,25,male,3,2.19
Metung,-37.88,147.85,2008,2008,25,male,3,2.24
Metung,-37.88,147.85,2008,2008,25,male,3,2.18
Metung,-37.88,147.85,2008,2008,29,female,1,2.05
Metung,-37.88,147.85,2008,2008,29,female,1,2.05
Metung,-37.88,147.85,2008,2008,29,female,1,2.04
Metung,-37.88,147.85,2008,2008,29,female,1,2.07
Metung,-37.88,147.85,2008,2008,29,female,1,2.06
Metung,-37.88,147.85,2008,2008,29,female,1,2.17
Metung,-37.88,147.85,2008,2008,29,female,1,2.07
Metung,-37.88,147.85,2008,2008,29,female,1,2.08
Metung,-37.88,147.85,2008,2008,29,female,1,2.06
Metung,-37.88,147.85,2008,2008,29,male,1,2.02
Metung,-37.88,147.85,2008,2008,29,male,1,1.98
Metung,-37.88,147.85,2008,2008,29,male,1,2.05
